game_session,installation_id,title,num_correct,num_incorrect,accuracy,accuracy_group
7075095b701b0714,2fe3078d,Chest Sorter (Assessment),0,1,0.0,0
df950219ef7d5601,2fe3078d,Cart Balancer (Assessment),0,1,0.0,0
3037518116d0d956,2fef95e7,Chest Sorter (Assessment),0,4,0.0,0
755a0d0eaabcb175,2fef95e7,Cart Balancer (Assessment),1,1,0.5,2
1cc90faab93bafe0,2ff4c220,Chest Sorter (Assessment),0,2,0.0,0
47e4050fa6ce5af2,2ff4c220,Chest Sorter (Assessment),0,4,0.0,0
05dd5b9d5244e751,2ffb27f9,Chest Sorter (Assessment),1,4,0.2,1
0d2b9c84310e5e59,2ffb27f9,Cart Balancer (Assessment),1,0,1.0,3
18e717b92f6b383a,2ffb27f9,Cart Balancer (Assessment),1,0,1.0,3
1c005083d4e938d1,2ffb27f9,Cart Balancer (Assessment),1,0,1.0,3
4ce857b2bace686a,2ffb27f9,Cart Balancer (Assessment),1,0,1.0,3
564ad5a039ae24cc,2ffb27f9,Chest Sorter (Assessment),1,3,0.25,1
5904f55e246924d0,2ffb27f9,Chest Sorter (Assessment),1,4,0.2,1
60e9e584b4353edf,2ffb27f9,Chest Sorter (Assessment),1,4,0.2,1
71bf6e202bf170be,2ffb27f9,Cart Balancer (Assessment),1,7,0.125,1
93c105221beccf5d,2ffb27f9,Chest Sorter (Assessment),1,2,0.3333333333333333,1
973ccb17ef7c0713,2ffb27f9,Cart Balancer (Assessment),1,0,1.0,3
9fcfc896684cd117,2ffb27f9,Cart Balancer (Assessment),1,0,1.0,3
abea94801df35df3,2ffb27f9,Cart Balancer (Assessment),1,0,1.0,3
b38c6230ff0d304c,2ffb27f9,Chest Sorter (Assessment),1,2,0.3333333333333333,1
bf1eb0722e2e6bee,2ffb27f9,Cart Balancer (Assessment),1,0,1.0,3
f946cb8c595a9299,2ffb27f9,Chest Sorter (Assessment),1,0,1.0,3
3d3ef450db79bfb8,302d600a,Chest Sorter (Assessment),1,0,1.0,3
60c7d3aa6c4ebb99,302d600a,Cart Balancer (Assessment),1,0,1.0,3
2dfa4ae51d59e0f9,3034eec6,Cart Balancer (Assessment),0,3,0.0,0
3d145e1c6183c89f,3034eec6,Cart Balancer (Assessment),0,1,0.0,0
bb8b9d65dbaf3ef9,3034eec6,Chest Sorter (Assessment),0,3,0.0,0
22b581f6ada820a5,30610304,Cart Balancer (Assessment),1,0,1.0,3
6761f9b4b022bcd4,30610304,Chest Sorter (Assessment),1,0,1.0,3
880bf3d2a7dbc96e,30610304,Cart Balancer (Assessment),1,0,1.0,3
c3646fa6ed6559bf,30610304,Chest Sorter (Assessment),1,5,0.16666666666666666,1
e9f8c8f583fde0ee,30610304,Chest Sorter (Assessment),1,0,1.0,3
6393ca6e20a27f96,30671559,Cart Balancer (Assessment),1,0,1.0,3
7393c8951a023e3c,30899e57,Chest Sorter (Assessment),1,4,0.2,1
8067af06537308b6,30899e57,Cart Balancer (Assessment),1,0,1.0,3
a2c45eea67aa7a3c,30a8581e,Cart Balancer (Assessment),0,1,0.0,0
524f4d1df32a3c41,30ad064c,Cart Balancer (Assessment),0,2,0.0,0
64eacd818b2697c0,30ad064c,Chest Sorter (Assessment),0,2,0.0,0
93a17f241fc56b5e,30ad064c,Cart Balancer (Assessment),1,0,1.0,3
c7dbe086d0951f34,30ad064c,Chest Sorter (Assessment),0,3,0.0,0
ded31aae74ad67fc,30ad064c,Chest Sorter (Assessment),0,3,0.0,0
e7e5d0f0f6e6cda0,30ad064c,Cart Balancer (Assessment),1,0,1.0,3
f9e3cd5e876019dd,30c18e53,Chest Sorter (Assessment),1,2,0.3333333333333333,1
47bef93230623af3,30e38068,Cart Balancer (Assessment),1,1,0.5,2
9ecbd1fbd8879bc3,30e38068,Chest Sorter (Assessment),0,9,0.0,0
a57fadde2061ef9e,30e38068,Chest Sorter (Assessment),0,2,0.0,0
1065e2dae7aea0ed,30eb551d,Cart Balancer (Assessment),1,1,0.5,2
53bc426139c5d607,30eb551d,Cart Balancer (Assessment),1,1,0.5,2
6b2e880359f4630a,30eb551d,Cart Balancer (Assessment),1,0,1.0,3
020c3bfe87ae549f,30f9645c,Cart Balancer (Assessment),1,2,0.3333333333333333,1
c014ecdea643460e,30f9645c,Chest Sorter (Assessment),0,4,0.0,0
de70321c455f8a63,30f9645c,Chest Sorter (Assessment),1,1,0.5,2
9a011a149740e765,30fa1043,Cart Balancer (Assessment),1,0,1.0,3
7d0298ce068b5c85,30faa211,Cart Balancer (Assessment),1,0,1.0,3
a3ed3cf0d7e7b0fa,30faa211,Chest Sorter (Assessment),1,0,1.0,3
de75eeaea7199ae3,30fc94a9,Chest Sorter (Assessment),1,0,1.0,3
423a7ca6e187dac7,31170e6f,Chest Sorter (Assessment),0,1,0.0,0
77436441aeaa4846,31170e6f,Cart Balancer (Assessment),1,0,1.0,3
8cc9f1e718223227,31170e6f,Cart Balancer (Assessment),1,0,1.0,3
f93b2c92cf7c106b,31170e6f,Cart Balancer (Assessment),1,0,1.0,3
92c33f1830bab227,3148d250,Cart Balancer (Assessment),0,2,0.0,0
d7d66ebf68232957,3148d250,Cart Balancer (Assessment),1,0,1.0,3
4644591ba79c9eb0,315b2c14,Cart Balancer (Assessment),1,0,1.0,3
2175b2e328810a59,31701a28,Cart Balancer (Assessment),1,0,1.0,3
ee1b6088b9939bb5,31701a28,Chest Sorter (Assessment),1,0,1.0,3
0b37eaad63faca47,318f8685,Cart Balancer (Assessment),1,0,1.0,3
231722e787bbaa35,318f8685,Cart Balancer (Assessment),1,2,0.3333333333333333,1
42bb29394b11f0d8,31995662,Chest Sorter (Assessment),1,0,1.0,3
631b42240ddb91f1,31995662,Cart Balancer (Assessment),1,0,1.0,3
82531aac3c500b2f,31995662,Chest Sorter (Assessment),1,8,0.1111111111111111,1
e18614e6a80ea506,31995662,Cart Balancer (Assessment),1,0,1.0,3
eab01ec9c5cfcc3a,31995662,Chest Sorter (Assessment),1,0,1.0,3
ed2929a31b30cee7,31995662,Cart Balancer (Assessment),1,0,1.0,3
75d148f99bf07dba,31aea1fe,Chest Sorter (Assessment),0,3,0.0,0
93f95ad2d276215d,31aea1fe,Cart Balancer (Assessment),0,10,0.0,0
13c1a96236d6a301,31cca637,Cart Balancer (Assessment),1,0,1.0,3
198b8d167e1530e2,31cca637,Cart Balancer (Assessment),1,0,1.0,3
ab68adfe68884c69,31cca637,Chest Sorter (Assessment),0,5,0.0,0
ac9e28ea0875ef9e,31cca637,Cart Balancer (Assessment),1,0,1.0,3
21ec5181fa579433,31ced803,Chest Sorter (Assessment),1,3,0.25,1
4d5765e9f9b5950c,31ced803,Cart Balancer (Assessment),1,0,1.0,3
614b9a2529461fde,31ced803,Cart Balancer (Assessment),1,0,1.0,3
c1003f30f67e5186,31ced803,Cart Balancer (Assessment),1,1,0.5,2
8542e670de42e3ac,31dad13d,Chest Sorter (Assessment),1,7,0.125,1
e372d44c5ebe78c0,31dad13d,Cart Balancer (Assessment),1,0,1.0,3
10f3c96cd1bce2e2,31e7f05b,Chest Sorter (Assessment),0,9,0.0,0
146f473cd431c071,31e7f05b,Chest Sorter (Assessment),0,2,0.0,0
3d4b14b76a57118b,31e7f05b,Chest Sorter (Assessment),1,1,0.5,2
4ac472fb1a0bd523,31e7f05b,Cart Balancer (Assessment),0,1,0.0,0
6869c4e02b0059b3,31e7f05b,Cart Balancer (Assessment),0,6,0.0,0
7a2b9f529d045610,31e7f05b,Cart Balancer (Assessment),1,0,1.0,3
7a9db6819ff7bfed,31e7f05b,Cart Balancer (Assessment),1,4,0.2,1
8e0ba1c704a20afa,31e7f05b,Cart Balancer (Assessment),0,1,0.0,0
aa9c70a02e793042,31e7f05b,Cart Balancer (Assessment),1,1,0.5,2
e603450d95826fb5,31e7f05b,Cart Balancer (Assessment),0,1,0.0,0
47ffe406f55fc3ec,31eb2c13,Chest Sorter (Assessment),0,3,0.0,0
54c87e203f044fbb,31f1aa59,Cart Balancer (Assessment),1,1,0.5,2
440b6c12611c9c67,31f90c23,Cart Balancer (Assessment),1,1,0.5,2
94502468afd41c7b,31f90c23,Cart Balancer (Assessment),0,1,0.0,0
99d9b08e0aac984f,31f90c23,Chest Sorter (Assessment),0,3,0.0,0
d546a2cbe8275eb9,31f90c23,Chest Sorter (Assessment),0,1,0.0,0
5e4efb2ab38170e1,3205d05b,Cart Balancer (Assessment),0,3,0.0,0
59c7f4fbb8e97184,320de033,Cart Balancer (Assessment),1,0,1.0,3
62e0be70ad868b01,320de033,Cart Balancer (Assessment),1,1,0.5,2
b4a36637b70b4c33,320de033,Chest Sorter (Assessment),1,0,1.0,3
817de3a30187d299,323c7403,Cart Balancer (Assessment),1,0,1.0,3
c95ed3e89b274969,3264c2db,Cart Balancer (Assessment),1,0,1.0,3
fe9cfa5434090071,3264c2db,Chest Sorter (Assessment),1,1,0.5,2
1e341a4fd081614c,32bc358e,Chest Sorter (Assessment),0,2,0.0,0
c11751da8af8b23a,32bc358e,Cart Balancer (Assessment),1,0,1.0,3
faaa8e38347890af,32c2b121,Cart Balancer (Assessment),1,0,1.0,3
4b950b02a04c723c,32ee1b00,Chest Sorter (Assessment),1,0,1.0,3
712df7e54473df3a,32ee1b00,Cart Balancer (Assessment),1,0,1.0,3
fefe32fd76275b1d,32ee1b00,Cart Balancer (Assessment),1,0,1.0,3
b3d4f57d3cda9528,331e62f7,Cart Balancer (Assessment),0,1,0.0,0
a002a7cf2f4988ae,33431b63,Chest Sorter (Assessment),0,4,0.0,0
c38afc8f0eb25439,33431b63,Chest Sorter (Assessment),1,1,0.5,2
ea70a22dbbb4a1ed,33431b63,Cart Balancer (Assessment),1,0,1.0,3
2d1d895db41bdcea,3353217d,Cart Balancer (Assessment),0,4,0.0,0
30c013f4d79908c5,3353217d,Chest Sorter (Assessment),1,0,1.0,3
390dffa3fa620d19,3353217d,Chest Sorter (Assessment),0,5,0.0,0
9bc727f7a9a4de6c,3353217d,Chest Sorter (Assessment),0,5,0.0,0
bb945e0cc530df09,3357f66b,Cart Balancer (Assessment),1,0,1.0,3
4330a225938acce5,33cd1301,Cart Balancer (Assessment),1,2,0.3333333333333333,1
4539141969d5d0e0,33cd1301,Chest Sorter (Assessment),0,1,0.0,0
c69051c3e8a52b0e,33cd1301,Cart Balancer (Assessment),1,0,1.0,3
2b56feaa2003a427,33e41b33,Cart Balancer (Assessment),1,0,1.0,3
434a3f17a71ab5dd,33e41b33,Chest Sorter (Assessment),1,5,0.16666666666666666,1
1332249c53fd4622,33e4333e,Cart Balancer (Assessment),1,0,1.0,3
2c8e24106e7f9d84,33e4333e,Cart Balancer (Assessment),0,1,0.0,0
499982b2177dcfd4,33e4333e,Chest Sorter (Assessment),1,0,1.0,3
4e974694da45080a,33e4333e,Cart Balancer (Assessment),1,0,1.0,3
5d569cf855006c53,33e4333e,Cart Balancer (Assessment),1,0,1.0,3
7f4baa09246d65f2,33e4333e,Chest Sorter (Assessment),1,1,0.5,2
943391c762af59fd,33e4333e,Cart Balancer (Assessment),1,0,1.0,3
95edfbf5edca44d7,33e4333e,Chest Sorter (Assessment),0,4,0.0,0
a63cd80e1f390080,33e4333e,Cart Balancer (Assessment),1,0,1.0,3
c2a9a696d7bac299,33e4333e,Cart Balancer (Assessment),1,0,1.0,3
e7c665c677be1b9d,33e4333e,Cart Balancer (Assessment),1,0,1.0,3
7fc13f006a8e9e3b,34217050,Cart Balancer (Assessment),1,0,1.0,3
904cf5e76fa60a5c,34217050,Chest Sorter (Assessment),0,1,0.0,0
9b62c4af2037c7ca,34217050,Cart Balancer (Assessment),1,0,1.0,3
b6d56c5f3cc24b1e,34217050,Chest Sorter (Assessment),1,7,0.125,1
79b538087128b99f,342be259,Cart Balancer (Assessment),1,0,1.0,3
bde0f938c1054a80,342be259,Chest Sorter (Assessment),1,0,1.0,3
26a56fc60012228b,343f56f4,Cart Balancer (Assessment),1,4,0.2,1
5f3f45829d4a4282,343f56f4,Chest Sorter (Assessment),0,3,0.0,0
ba2fa11bb67574ca,343f56f4,Cart Balancer (Assessment),0,1,0.0,0
daedebcb2c692577,344fd656,Cart Balancer (Assessment),0,2,0.0,0
21edff5ada8751f4,345706ff,Cart Balancer (Assessment),1,0,1.0,3
2dece46283f0cff1,345706ff,Chest Sorter (Assessment),1,2,0.3333333333333333,1
0250fd16dfc8ae0c,346ac291,Chest Sorter (Assessment),1,0,1.0,3
1c295a2f14bef5be,346ac291,Chest Sorter (Assessment),1,1,0.5,2
96070d715d75be9b,346ac291,Cart Balancer (Assessment),1,0,1.0,3
b23b96e1e2c677ef,346ac291,Cart Balancer (Assessment),1,0,1.0,3
e8e6544296c13991,346ac291,Chest Sorter (Assessment),0,1,0.0,0
4045661735f66017,3470ed15,Chest Sorter (Assessment),0,3,0.0,0
3ade711109f2dbca,34790713,Cart Balancer (Assessment),1,0,1.0,3
e5a754836c6731ab,34790713,Chest Sorter (Assessment),0,5,0.0,0
346fc37581dbe53a,34942688,Chest Sorter (Assessment),0,2,0.0,0
54a92036e25bb1f4,349ecc0e,Chest Sorter (Assessment),1,5,0.16666666666666666,1
92a6e0b2c49738da,349ecc0e,Cart Balancer (Assessment),1,0,1.0,3
025dc34c854b0b84,34d1f794,Chest Sorter (Assessment),0,3,0.0,0
6eaa648056c2f850,34d1f794,Cart Balancer (Assessment),1,0,1.0,3
cb3ca3ab700869d4,34d1f794,Chest Sorter (Assessment),0,2,0.0,0
e0b592be76ef3745,34d1f794,Cart Balancer (Assessment),1,0,1.0,3
b9fcedd8dd4d558e,350834c1,Chest Sorter (Assessment),0,2,0.0,0
130c429811bd1ae5,350a31cd,Cart Balancer (Assessment),0,1,0.0,0
20f60183ec5d82c2,350a31cd,Cart Balancer (Assessment),0,1,0.0,0
5dd3db8d09d2470b,350a31cd,Cart Balancer (Assessment),0,3,0.0,0
636395816be7bbb5,350a31cd,Chest Sorter (Assessment),0,12,0.0,0
7a07401d27ea47cd,350a31cd,Cart Balancer (Assessment),0,3,0.0,0
83020997b0fc7968,350a31cd,Chest Sorter (Assessment),0,1,0.0,0
880cf92de47ea2d5,350a31cd,Cart Balancer (Assessment),0,1,0.0,0
992ee3fdfc70e6d3,350a31cd,Chest Sorter (Assessment),0,4,0.0,0
a1b71aa71043733c,350a31cd,Cart Balancer (Assessment),1,1,0.5,2
a610edebb70c9819,350a31cd,Chest Sorter (Assessment),0,1,0.0,0
cfedb07bd00a11de,350a31cd,Cart Balancer (Assessment),0,1,0.0,0
0eb2de844155f845,35289c91,Chest Sorter (Assessment),1,1,0.5,2
52eebe6c53bfd6ca,35289c91,Cart Balancer (Assessment),0,5,0.0,0
1a080c429572c3db,353622fd,Cart Balancer (Assessment),0,2,0.0,0
1f53a2d6ec5eece5,353622fd,Cart Balancer (Assessment),0,4,0.0,0
26f3549d02ba8982,353622fd,Cart Balancer (Assessment),1,3,0.25,1
8035cb9ea70aa77c,353622fd,Chest Sorter (Assessment),1,1,0.5,2
87a697890df849b9,353622fd,Chest Sorter (Assessment),0,4,0.0,0
8ca6d81f570049b5,353622fd,Cart Balancer (Assessment),1,4,0.2,1
4024beedfdc49ae6,353848da,Chest Sorter (Assessment),0,3,0.0,0
a25d176e507cef98,353848da,Chest Sorter (Assessment),0,4,0.0,0
c1e23f5004636290,353848da,Cart Balancer (Assessment),1,0,1.0,3
fdc770fd47638a4b,353848da,Cart Balancer (Assessment),1,0,1.0,3
8096171c850ca4e3,353cee0e,Chest Sorter (Assessment),0,4,0.0,0
aaaa0a3a94640211,353cee0e,Chest Sorter (Assessment),0,7,0.0,0
657b85dcd9cb511e,35a11691,Chest Sorter (Assessment),0,5,0.0,0
762c4c368772c505,35a11691,Chest Sorter (Assessment),0,1,0.0,0
b3ac8bf9621fffdf,35a11691,Cart Balancer (Assessment),1,0,1.0,3
b83273d3e8fe3b6a,35c1abcf,Cart Balancer (Assessment),1,0,1.0,3
e84fb1f0c354859b,35c1abcf,Cart Balancer (Assessment),1,0,1.0,3
e220a1d3176a9bfc,35cff99d,Chest Sorter (Assessment),1,7,0.125,1
82afcc547de996fb,35e5b972,Cart Balancer (Assessment),0,2,0.0,0
a7324dc89a612510,35e704e6,Cart Balancer (Assessment),0,1,0.0,0
bae1e27ee5e8f821,35e704e6,Chest Sorter (Assessment),0,2,0.0,0
cfbfde97db376055,35e704e6,Cart Balancer (Assessment),0,4,0.0,0
da33751bbdbbb252,35e704e6,Cart Balancer (Assessment),0,1,0.0,0
dd10d5fb515b3422,35e704e6,Cart Balancer (Assessment),0,4,0.0,0
185e700e43ab78fb,3614c8eb,Chest Sorter (Assessment),0,4,0.0,0
651b1e487b5ab33e,365bdd63,Cart Balancer (Assessment),1,0,1.0,3
bf58fd5e44d24032,365bdd63,Chest Sorter (Assessment),0,2,0.0,0
ee1decf765f13ae5,365bdd63,Cart Balancer (Assessment),1,0,1.0,3
e14a23d7395cc7f1,3673020a,Cart Balancer (Assessment),1,0,1.0,3
f1bd3f2503d9bbb9,3673020a,Chest Sorter (Assessment),1,0,1.0,3
f8b83f309e5734e2,369a195a,Chest Sorter (Assessment),1,2,0.3333333333333333,1
6ab767fb00fedf26,36a50492,Cart Balancer (Assessment),1,0,1.0,3
c12a15f49cca60cb,36a50492,Cart Balancer (Assessment),1,0,1.0,3
329d9de44f433cce,36b3e7d3,Cart Balancer (Assessment),1,0,1.0,3
e4af2aeaf8379083,36b3e7d3,Cart Balancer (Assessment),1,0,1.0,3
0c7c7e0d810ebe4a,36bd989b,Chest Sorter (Assessment),1,1,0.5,2
21a1d5919cee47b0,36bd989b,Cart Balancer (Assessment),1,0,1.0,3
3fb8ecddf7a083af,36bd989b,Cart Balancer (Assessment),1,0,1.0,3
85141cd499514b7c,36bd989b,Cart Balancer (Assessment),1,0,1.0,3
9a3a9e3fce4aac45,36bd989b,Cart Balancer (Assessment),1,0,1.0,3
9f4bf7ad22c7a652,36bd989b,Cart Balancer (Assessment),1,0,1.0,3
61b0acd5571bf0a8,36ef852b,Cart Balancer (Assessment),1,0,1.0,3
dc6cfa6b7c25a803,36ef852b,Cart Balancer (Assessment),1,0,1.0,3
e678865f00343a22,36ef852b,Chest Sorter (Assessment),0,1,0.0,0
e72b01c013e112b9,36ef852b,Chest Sorter (Assessment),0,3,0.0,0
af5e155e6fc8f0a7,370e92d3,Cart Balancer (Assessment),1,0,1.0,3
49166cf7fd4b7913,371a7c29,Chest Sorter (Assessment),0,5,0.0,0
75d2cb894d1562f2,371a7c29,Chest Sorter (Assessment),0,3,0.0,0
d1f10d60ec4e890a,371a7c29,Cart Balancer (Assessment),1,0,1.0,3
d3e01a57f732d66e,371a7c29,Cart Balancer (Assessment),1,0,1.0,3
e2bb8ff1a740f1c1,37326cf5,Cart Balancer (Assessment),1,0,1.0,3
ed39a9822a78b5db,37326cf5,Chest Sorter (Assessment),0,5,0.0,0
2c043d005843e630,3738f1cd,Cart Balancer (Assessment),1,0,1.0,3
569de2f90f95afe5,3738f1cd,Chest Sorter (Assessment),0,8,0.0,0
9112cd8ea6bf0d69,3738f1cd,Cart Balancer (Assessment),1,1,0.5,2
f80edbc4cda79bd8,3738f1cd,Chest Sorter (Assessment),0,1,0.0,0
5025f7ca2b345ec2,3744efef,Cart Balancer (Assessment),1,0,1.0,3
e6322e6cfffa26b8,3744efef,Cart Balancer (Assessment),1,0,1.0,3
33f4b54a62b48fce,375690fc,Cart Balancer (Assessment),1,0,1.0,3
4801125c91b0b7e8,375690fc,Chest Sorter (Assessment),0,13,0.0,0
91d507023889800e,375690fc,Cart Balancer (Assessment),1,0,1.0,3
d2741575302f2a23,375690fc,Chest Sorter (Assessment),0,4,0.0,0
149b05df930e8a06,376980a2,Cart Balancer (Assessment),1,1,0.5,2
cb5421d6174304c8,376980a2,Chest Sorter (Assessment),1,5,0.16666666666666666,1
159109bc9a7f795e,377cee6e,Cart Balancer (Assessment),1,0,1.0,3
2ed1b661d916c1c8,377cee6e,Chest Sorter (Assessment),1,2,0.3333333333333333,1
45dc59f845b5d913,377cee6e,Cart Balancer (Assessment),1,0,1.0,3
98ce0ec589673d5f,377cee6e,Cart Balancer (Assessment),1,0,1.0,3
abd8f3e2a26582a5,377cee6e,Cart Balancer (Assessment),1,0,1.0,3
b984be51159d7ef0,377cee6e,Chest Sorter (Assessment),1,5,0.16666666666666666,1
ce7c3fe2a3b92c9d,377cee6e,Cart Balancer (Assessment),1,0,1.0,3
f3a3a5ffa032af31,377cee6e,Chest Sorter (Assessment),1,1,0.5,2
99371eb1eb676e61,37acf253,Cart Balancer (Assessment),1,0,1.0,3
dbe61a86ed31c60a,37acf253,Chest Sorter (Assessment),0,2,0.0,0
a96b8502a8b901fd,37b774ad,Cart Balancer (Assessment),1,0,1.0,3
e9698f8c6d7a3ff0,37b774ad,Cart Balancer (Assessment),0,2,0.0,0
0a2b8eab715fd274,37d577b8,Cart Balancer (Assessment),1,0,1.0,3
0b18174873e69dba,37d577b8,Chest Sorter (Assessment),0,2,0.0,0
92588b334b4ce17f,37d577b8,Cart Balancer (Assessment),1,0,1.0,3
bebe34c6b4a14b0d,37d577b8,Cart Balancer (Assessment),1,0,1.0,3
bf0b800432b6a7b9,37d577b8,Chest Sorter (Assessment),0,4,0.0,0
e62fc177c730be63,37d577b8,Chest Sorter (Assessment),0,1,0.0,0
4d8786f84f9a1050,37e0d8b9,Chest Sorter (Assessment),1,0,1.0,3
a2014e27bdc2ba71,37e0d8b9,Cart Balancer (Assessment),1,0,1.0,3
afb13605a58a4804,37f162a4,Chest Sorter (Assessment),1,3,0.25,1
e368f7daeaf1f451,37f162a4,Cart Balancer (Assessment),1,0,1.0,3
9521ce0611e926e6,37feca2f,Chest Sorter (Assessment),0,2,0.0,0
b44aca27af5264dd,37feca2f,Cart Balancer (Assessment),1,0,1.0,3
38b485b39b95aa62,3812b497,Cart Balancer (Assessment),1,0,1.0,3
9d3ab0abaa24a790,3812b497,Cart Balancer (Assessment),1,0,1.0,3
e9581aa9e598d383,3812b497,Chest Sorter (Assessment),0,3,0.0,0
2f19a710dfd12eeb,3838dfb8,Chest Sorter (Assessment),1,7,0.125,1
628ec762d2828e8e,3838dfb8,Cart Balancer (Assessment),1,0,1.0,3
664b76d417655fbe,3838dfb8,Cart Balancer (Assessment),1,0,1.0,3
817ea1f1eb488952,3838dfb8,Chest Sorter (Assessment),1,3,0.25,1
8195af74e45beeb5,3838dfb8,Chest Sorter (Assessment),1,3,0.25,1
a6e3d740ed4c26d5,3838dfb8,Cart Balancer (Assessment),1,0,1.0,3
b5d9420913d82c55,3838dfb8,Cart Balancer (Assessment),1,0,1.0,3
0ef77e7f8ffbee57,3844eaca,Cart Balancer (Assessment),0,1,0.0,0
00716ced96b7ada9,3852ab9f,Cart Balancer (Assessment),1,0,1.0,3
05b2c6cb5ca0c316,3852ab9f,Chest Sorter (Assessment),0,4,0.0,0
0672e9bd08eec1de,3852ab9f,Chest Sorter (Assessment),0,4,0.0,0
105d7b6936dcef1e,3852ab9f,Chest Sorter (Assessment),0,2,0.0,0
37812b01595a6125,3852ab9f,Cart Balancer (Assessment),1,1,0.5,2
4f48bf46e6d607d8,3852ab9f,Chest Sorter (Assessment),0,4,0.0,0
8d4fa31f319240b6,3852ab9f,Cart Balancer (Assessment),1,0,1.0,3
9987508107dad3cc,3852ab9f,Chest Sorter (Assessment),1,0,1.0,3
9ab58f06308d01c4,3852ab9f,Cart Balancer (Assessment),1,1,0.5,2
b7c30fa013a31c90,3852ab9f,Cart Balancer (Assessment),1,4,0.2,1
c2cde65d215f689f,3852ab9f,Cart Balancer (Assessment),1,5,0.16666666666666666,1
0eefc8772dbfdbf6,3853cc65,Chest Sorter (Assessment),0,11,0.0,0
18826f7e50833dfe,3853cc65,Cart Balancer (Assessment),1,0,1.0,3
b154fe741f43b164,3853cc65,Cart Balancer (Assessment),1,0,1.0,3
142eb33fa5c84f89,38664000,Cart Balancer (Assessment),1,0,1.0,3
b3f171ba74f9ddf8,38664000,Chest Sorter (Assessment),1,0,1.0,3
f6e506345e8a2627,38664000,Chest Sorter (Assessment),1,0,1.0,3
59b03ce4e2b3a22b,3888dad8,Cart Balancer (Assessment),1,0,1.0,3
0dc592fe5b391fd2,3893cbc7,Cart Balancer (Assessment),0,3,0.0,0
78ba7c046dea02ec,3893cbc7,Cart Balancer (Assessment),1,0,1.0,3
9d11082d3f2edfa7,3893cbc7,Cart Balancer (Assessment),1,0,1.0,3
12065b64c94aea4e,38d2d438,Chest Sorter (Assessment),1,2,0.3333333333333333,1
9982a6654328e7e1,38d2d438,Cart Balancer (Assessment),1,0,1.0,3
cecb7209ab6db6a3,38d2d438,Chest Sorter (Assessment),1,1,0.5,2
fb51b42854e9b51b,38d2d438,Chest Sorter (Assessment),0,5,0.0,0
65b5138be0b74646,38d4594d,Cart Balancer (Assessment),1,0,1.0,3
467abd31567b8a50,3976c33d,Cart Balancer (Assessment),1,0,1.0,3
7e48e0fa35052a22,3976c33d,Chest Sorter (Assessment),1,0,1.0,3
94b4c51ce185fda7,3976c33d,Chest Sorter (Assessment),1,0,1.0,3
b093eeaa2de80c35,3976c33d,Cart Balancer (Assessment),1,0,1.0,3
45c7724b5e633546,39e0ca0e,Chest Sorter (Assessment),1,0,1.0,3
e6e498c60647bd30,39e0ca0e,Cart Balancer (Assessment),1,0,1.0,3
97a6ffa0628f35a4,39eba5b9,Chest Sorter (Assessment),0,1,0.0,0
6587be616f8e42c8,39f17a2c,Cart Balancer (Assessment),1,6,0.14285714285714285,1
acb1fd421b39f6a4,39f17a2c,Cart Balancer (Assessment),1,1,0.5,2
f4633bf862533d97,39f17a2c,Chest Sorter (Assessment),1,3,0.25,1
feac20b7e14b8734,39f17a2c,Cart Balancer (Assessment),1,0,1.0,3
1064f202cb2a808b,39f23d50,Chest Sorter (Assessment),1,7,0.125,1
77517d5dda82cd07,3a1f7bd9,Cart Balancer (Assessment),1,1,0.5,2
19bce6ca027cf5be,3a22e1df,Cart Balancer (Assessment),0,1,0.0,0
6eda873e59ec338a,3a22e1df,Chest Sorter (Assessment),0,4,0.0,0
05ea61e51bf49dc7,3a36ef30,Chest Sorter (Assessment),0,6,0.0,0
59dd4082a3d54930,3a36ef30,Cart Balancer (Assessment),1,0,1.0,3
e24639670084fcb9,3a36ef30,Cart Balancer (Assessment),1,0,1.0,3
f41b07073250a4da,3a36ef30,Cart Balancer (Assessment),1,0,1.0,3
5ec76fb8c1632ef1,3a3c4fb5,Cart Balancer (Assessment),1,0,1.0,3
278c463cad35cc98,3a509a6a,Cart Balancer (Assessment),1,0,1.0,3
f917c967a81a4440,3a509a6a,Chest Sorter (Assessment),1,3,0.25,1
78c05f32f5ff826f,3a53d91c,Chest Sorter (Assessment),0,1,0.0,0
0152ce1c4eb56643,3ab4f204,Chest Sorter (Assessment),0,2,0.0,0
279d9b81dbe2f894,3ab4f204,Cart Balancer (Assessment),1,0,1.0,3
73b67270db8ab5cc,3ab4f204,Cart Balancer (Assessment),0,1,0.0,0
8d6ba683711868a2,3ab4f204,Cart Balancer (Assessment),1,0,1.0,3
a4b3e0d5cd282677,3ab4f204,Cart Balancer (Assessment),1,0,1.0,3
cbac48bd996116ab,3ab4f204,Chest Sorter (Assessment),0,1,0.0,0
cbe5c5cb20388490,3ab4f204,Cart Balancer (Assessment),1,0,1.0,3
ce9f30afd45c67eb,3ab4f204,Chest Sorter (Assessment),0,5,0.0,0
48bac719a4b1b08e,3ae52929,Chest Sorter (Assessment),0,4,0.0,0
554316b8ef4d1125,3ae52929,Cart Balancer (Assessment),1,0,1.0,3
9ded50443240200a,3b05218e,Chest Sorter (Assessment),1,2,0.3333333333333333,1
61f8f2d7ef402fd1,3b06140b,Cart Balancer (Assessment),0,2,0.0,0
